Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
18-01-2022,S004,P0001,Groceries,West,413,337,125,272.91,32.27,5.82,Cloudy,1,34.91,Winter
25-12-2023,S003,P0018,Groceries,East,435,118,135,103.38,8.92,2.07,Snowy,0,9.08,Winter
05-09-2022,S002,P0016,Furniture,South,357,64,124,60.86,249.73,58.52,Snowy,0,261.2,Autumn
08-03-2022,S002,P0003,Toys,South,434,142,50,119.19,27.07,1.31,Sunny,0,26.06,Spring
27-10-2022,S002,P0018,Groceries,South,348,115,39,93.25,8.38,0.61,Cloudy,0,9.14,Autumn
24-11-2023,S003,P0010,Clothing,East,283,69,67,56.51,44.58,4.16,Rainy,0,45.73,Autumn
23-07-2022,S005,P0009,Groceries,North,250,66,29,63.89,14.27,1.05,Snowy,0,15.39,Summer
01-09-2022,S002,P0013,Toys,South,82,43,142,36.96,25.97,7.18,Rainy,0,26.45,Autumn
16-06-2023,S003,P0017,Toys,East,155,92,60,100.49,20.4,5.67,Cloudy,1,21.25,Summer
10-03-2023,S002,P0006,Furniture,South,160,136,15,142.44,179.03,19.86,Rainy,0,164.68,Spring
18-12-2023,S002,P0017,Toys,South,215,202,93,218.31,20.86,5.11,Snowy,0,21.74,Winter
21-05-2022,S004,P0013,Toys,West,80,52,31,58.76,25.18,2.66,Rainy,0,23.24,Spring
27-12-2022,S003,P0020,Clothing,East,342,161,30,133.37,72.67,2.16,Cloudy,1,70.52,Winter
25-05-2023,S001,P0017,Toys,North,386,309,40,274.78,19.23,4.26,Sunny,0,20.77,Spring
25-10-2023,S001,P0014,Electronics,North,403,367,19,415.19,203.29,25.3,Sunny,0,209.91,Autumn
20-04-2023,S005,P0017,Toys,North,355,262,5,274.56,20.07,0.56,Rainy,0,18.12,Spring
23-09-2023,S002,P0006,Furniture,South,54,8,103,7.49,169.63,35.0,Sunny,0,173.77,Autumn
03-05-2022,S001,P0003,Toys,North,500,239,61,251.08,28.08,5.9,Rainy,1,28.95,Spring
08-02-2022,S002,P0011,Furniture,South,303,254,49,268.01,120.29,3.14,Rainy,0,114.91,Winter
26-04-2023,S002,P0014,Electronics,South,100,50,60,58.57,200.28,15.49,Sunny,0,204.97,Spring
22-05-2023,S005,P0001,Groceries,North,156,147,14,130.97,34.11,3.53,Cloudy,0,37.0,Spring
26-02-2023,S002,P0016,Furniture,South,79,32,89,33.22,252.72,8.52,Cloudy,0,259.05,Winter
06-02-2023,S002,P0003,Toys,South,368,19,82,19.94,27.38,1.43,Rainy,1,25.58,Winter
01-05-2022,S003,P0013,Toys,East,431,306,140,366.37,26.17,4.68,Snowy,0,26.15,Spring
24-04-2023,S003,P0004,Clothing,East,79,56,10,66.17,33.72,2.32,Cloudy,1,35.96,Spring
14-11-2022,S005,P0005,Electronics,North,428,200,100,221.14,75.67,6.51,Snowy,0,71.72,Autumn
14-02-2023,S003,P0009,Groceries,East,300,209,132,231.61,15.12,4.25,Snowy,0,14.85,Winter
20-11-2023,S005,P0011,Furniture,North,321,266,115,306.63,116.6,25.41,Snowy,1,110.44,Autumn
29-01-2023,S001,P0003,Toys,North,429,274,91,312.4,27.83,6.44,Rainy,0,28.86,Winter
21-06-2022,S005,P0020,Clothing,North,298,149,147,162.28,70.57,9.1,Rainy,0,74.83,Summer
02-06-2022,S003,P0006,Furniture,East,133,39,130,36.11,173.97,10.44,Sunny,0,185.85,Summer
19-09-2023,S004,P0002,Toys,West,226,61,134,65.88,62.01,4.2,Cloudy,0,57.77,Autumn
10-12-2022,S004,P0013,Toys,West,59,25,81,26.88,25.42,0.23,Sunny,0,24.39,Winter
04-06-2022,S003,P0004,Clothing,East,339,110,121,118.55,33.88,4.88,Snowy,1,34.73,Summer
26-03-2022,S004,P0005,Electronics,West,148,11,57,10.31,70.85,8.36,Snowy,0,74.28,Spring
28-12-2022,S001,P0020,Clothing,North,260,89,58,85.52,68.85,15.39,Snowy,0,65.56,Winter
16-02-2023,S003,P0001,Groceries,East,145,77,127,78.86,34.14,5.21,Sunny,0,31.26,Winter
08-01-2023,S002,P0002,Toys,South,98,58,115,62.23,60.95,17.55,Sunny,1,58.46,Winter
16-03-2023,S002,P0012,Clothing,South,413,58,125,61.65,87.33,25.92,Snowy,0,85.32,Spring
16-11-2023,S005,P0007,Groceries,North,229,205,65,173.53,4.19,0.0,Cloudy,1,4.09,Autumn
18-06-2022,S005,P0016,Furniture,North,83,43,78,46.88,251.47,7.48,Snowy,0,268.96,Summer
06-06-2023,S001,P0020,Clothing,North,435,102,61,106.54,71.77,1.07,Cloudy,0,77.64,Summer
04-10-2022,S002,P0011,Furniture,South,135,51,84,52.5,120.18,5.27,Rainy,0,122.66,Autumn
26-10-2023,S004,P0001,Groceries,West,236,190,91,220.16,33.76,6.6,Rainy,0,36.81,Autumn
09-05-2022,S004,P0018,Groceries,West,95,8,78,7.85,8.92,1.48,Sunny,0,8.86,Spring
22-02-2023,S001,P0015,Clothing,North,358,147,81,122.07,53.38,4.85,Rainy,0,55.56,Winter
22-03-2023,S004,P0004,Clothing,West,370,176,125,162.44,34.17,4.54,Rainy,0,32.51,Spring
01-01-2023,S004,P0015,Clothing,West,117,116,104,97.58,53.75,10.88,Sunny,0,49.75,Winter
08-04-2022,S004,P0011,Furniture,West,289,274,124,291.65,115.65,27.17,Rainy,1,104.38,Spring
21-01-2022,S002,P0006,Furniture,South,251,138,114,134.46,180.51,36.22,Cloudy,0,185.24,Winter
29-03-2022,S005,P0018,Groceries,North,187,74,65,67.98,8.3,0.28,Snowy,0,8.79,Spring
27-05-2023,S001,P0007,Groceries,North,216,25,48,27.25,4.2,0.9,Snowy,1,3.87,Spring
04-08-2023,S005,P0006,Furniture,North,380,361,97,407.79,169.76,35.79,Snowy,0,176.0,Summer
03-09-2022,S001,P0014,Electronics,North,58,53,40,46.73,208.87,39.24,Rainy,0,204.71,Autumn
25-07-2023,S002,P0010,Clothing,South,290,59,48,66.37,44.54,2.59,Snowy,1,46.64,Summer
07-03-2023,S005,P0011,Furniture,North,480,314,8,284.81,117.53,9.75,Sunny,0,124.44,Spring
29-01-2023,S001,P0016,Furniture,North,70,29,5,27.55,245.61,27.32,Sunny,1,234.38,Winter
09-09-2022,S003,P0009,Groceries,East,480,189,112,190.02,15.64,4.11,Rainy,0,16.15,Autumn
31-01-2022,S004,P0018,Groceries,West,129,32,18,32.94,8.34,1.66,Cloudy,0,8.15,Winter
19-04-2022,S005,P0020,Clothing,North,397,303,52,274.45,70.7,7.51,Cloudy,0,70.47,Spring
28-04-2022,S003,P0016,Furniture,East,472,385,0,346.9,255.05,14.51,Rainy,0,241.15,Spring
12-08-2023,S003,P0017,Toys,East,488,60,81,50.99,20.56,4.65,Snowy,0,19.4,Summer
28-12-2023,S002,P0002,Toys,South,253,14,120,12.22,62.8,9.47,Snowy,0,57.17,Winter
22-02-2022,S005,P0014,Electronics,North,167,167,96,148.72,196.02,0.89,Snowy,0,197.25,Winter
16-01-2022,S003,P0006,Furniture,East,316,34,78,27.98,176.09,14.54,Rainy,0,161.31,Winter
16-08-2022,S002,P0003,Toys,South,396,334,100,268.12,27.23,3.18,Snowy,0,25.0,Summer
04-07-2022,S004,P0008,Electronics,West,421,138,17,144.29,279.06,63.47,Sunny,0,271.68,Summer
02-09-2023,S004,P0013,Toys,West,463,423,57,444.21,24.85,6.64,Rainy,0,23.46,Autumn
06-08-2023,S001,P0019,Electronics,North,409,255,110,303.99,507.88,131.08,Cloudy,0,515.63,Summer
11-09-2022,S004,P0008,Electronics,West,118,112,51,117.41,293.59,87.3,Snowy,0,293.28,Autumn
02-06-2022,S001,P0017,Toys,North,336,314,126,344.84,20.62,3.65,Snowy,0,22.3,Summer
13-04-2023,S002,P0020,Clothing,South,347,90,139,106.57,68.43,8.99,Rainy,0,68.98,Spring
02-10-2022,S005,P0014,Electronics,North,463,145,62,118.89,191.75,20.71,Cloudy,0,173.74,Autumn
05-02-2023,S005,P0006,Furniture,North,100,39,6,39.59,173.14,23.51,Rainy,0,184.31,Winter
01-05-2023,S002,P0009,Groceries,South,362,127,42,147.97,14.75,1.01,Rainy,0,14.67,Spring
18-03-2022,S003,P0005,Electronics,East,310,292,27,246.54,72.22,3.57,Rainy,0,72.91,Spring
07-04-2022,S004,P0007,Groceries,West,245,18,81,19.03,3.86,0.46,Sunny,1,3.71,Spring
07-08-2022,S001,P0006,Furniture,North,274,8,36,8.6,169.33,48.78,Sunny,0,154.19,Summer
15-06-2022,S003,P0017,Toys,East,333,120,137,104.78,19.13,0.95,Snowy,0,18.26,Summer
26-12-2022,S004,P0011,Furniture,West,288,219,118,227.93,114.61,34.09,Rainy,1,103.15,Winter
21-05-2022,S002,P0009,Groceries,South,495,367,74,410.92,15.51,1.57,Snowy,0,16.42,Spring
17-12-2023,S004,P0006,Furniture,West,347,320,82,280.31,173.14,25.34,Rainy,0,174.66,Winter
24-06-2023,S005,P0017,Toys,North,395,221,90,227.01,19.57,0.93,Snowy,0,19.42,Summer
01-04-2023,S003,P0001,Groceries,East,75,62,127,58.26,35.0,1.69,Cloudy,0,31.99,Spring
06-02-2022,S003,P0002,Toys,East,401,141,63,118.44,62.53,8.74,Sunny,0,57.84,Winter
20-01-2023,S005,P0016,Furniture,North,57,26,130,29.68,247.07,35.96,Snowy,0,243.64,Winter
26-01-2022,S002,P0018,Groceries,South,182,182,16,154.31,8.63,0.86,Sunny,1,7.96,Winter
07-09-2022,S003,P0007,Groceries,East,206,172,75,183.73,4.11,0.19,Rainy,0,3.97,Autumn
11-04-2022,S001,P0008,Electronics,North,141,120,37,131.6,285.11,62.6,Cloudy,0,257.43,Spring
13-11-2023,S005,P0006,Furniture,North,75,54,88,47.07,171.9,16.97,Snowy,0,175.22,Autumn
10-09-2022,S003,P0014,Electronics,East,145,56,99,64.37,192.44,22.07,Snowy,0,200.21,Autumn
09-10-2022,S004,P0008,Electronics,West,158,150,74,174.61,282.96,74.36,Sunny,0,293.63,Autumn
24-02-2022,S001,P0004,Clothing,North,63,46,35,45.99,33.26,5.4,Cloudy,1,33.39,Winter
09-11-2023,S004,P0008,Electronics,West,429,150,43,142.7,290.04,7.9,Snowy,0,301.23,Autumn
12-12-2022,S001,P0012,Clothing,North,111,12,60,14.2,90.3,24.76,Snowy,0,85.37,Winter
16-11-2023,S002,P0014,Electronics,South,454,219,149,229.46,207.53,52.77,Cloudy,0,211.99,Autumn
12-07-2023,S005,P0014,Electronics,North,322,97,32,93.55,198.95,52.97,Rainy,0,194.69,Summer
15-05-2022,S003,P0002,Toys,East,489,6,110,7.15,60.71,17.52,Rainy,0,56.36,Spring
23-12-2023,S005,P0013,Toys,North,212,149,14,144.7,25.91,4.95,Rainy,0,26.69,Winter
27-10-2023,S005,P0007,Groceries,North,110,73,9,62.72,3.93,0.87,Snowy,0,4.23,Autumn
24-10-2022,S004,P0001,Groceries,West,86,67,26,69.67,32.72,6.98,Cloudy,0,34.46,Autumn
23-04-2022,S005,P0011,Furniture,North,205,14,73,13.15,118.07,15.11,Rainy,0,124.7,Spring
08-12-2023,S001,P0006,Furniture,North,121,77,92,61.85,181.84,49.89,Rainy,1,168.42,Winter
10-07-2022,S004,P0002,Toys,West,99,77,77,79.7,64.25,4.36,Cloudy,0,61.19,Summer
31-08-2022,S002,P0020,Clothing,South,253,167,27,182.77,70.21,4.57,Snowy,0,64.42,Summer
19-12-2022,S001,P0003,Toys,North,344,274,143,302.32,28.67,1.06,Sunny,1,25.98,Winter
05-06-2023,S004,P0005,Electronics,West,320,265,100,239.18,70.06,18.17,Rainy,0,66.94,Summer
22-01-2023,S004,P0006,Furniture,West,130,102,124,107.35,167.99,27.93,Cloudy,0,182.68,Winter
31-03-2023,S004,P0014,Electronics,West,93,62,72,72.54,202.57,59.54,Rainy,0,201.92,Spring
19-10-2023,S001,P0010,Clothing,North,441,119,16,96.24,45.89,3.36,Rainy,1,44.35,Autumn
25-09-2023,S005,P0014,Electronics,North,255,147,28,123.8,190.23,19.17,Snowy,0,202.05,Autumn
13-04-2022,S003,P0010,Clothing,East,345,36,102,37.36,45.39,2.82,Cloudy,0,44.3,Spring
24-11-2022,S004,P0015,Clothing,West,414,237,75,236.13,57.58,4.31,Sunny,0,52.51,Autumn
18-02-2022,S004,P0007,Groceries,West,83,6,77,4.91,4.03,1.16,Rainy,0,3.82,Winter
13-11-2023,S004,P0018,Groceries,West,474,255,31,270.69,8.65,1.33,Cloudy,0,8.49,Autumn
24-03-2023,S004,P0002,Toys,West,333,47,47,39.06,64.77,0.93,Cloudy,0,67.71,Spring
04-05-2022,S001,P0003,Toys,North,78,78,51,86.24,27.27,4.85,Sunny,0,25.48,Spring
29-03-2023,S002,P0015,Clothing,South,496,168,109,173.32,56.02,3.32,Snowy,0,61.51,Spring
25-04-2023,S005,P0009,Groceries,North,183,49,83,42.31,15.14,2.93,Rainy,0,15.72,Spring
16-06-2023,S003,P0019,Electronics,East,357,39,52,33.08,476.34,18.97,Rainy,0,451.18,Summer
01-03-2022,S004,P0005,Electronics,West,443,404,119,354.69,72.23,19.14,Cloudy,0,69.68,Spring
09-08-2023,S002,P0020,Clothing,South,407,110,27,129.39,70.08,17.54,Rainy,0,75.54,Summer
18-04-2022,S003,P0005,Electronics,East,63,22,63,24.18,71.17,12.43,Rainy,0,77.27,Spring
20-11-2023,S003,P0009,Groceries,East,320,160,126,133.6,14.38,1.4,Rainy,0,13.52,Autumn
26-10-2023,S001,P0002,Toys,North,209,73,9,68.64,62.51,16.95,Snowy,0,59.36,Autumn
24-03-2023,S005,P0012,Clothing,North,198,132,138,144.94,86.26,14.42,Cloudy,0,79.88,Spring
22-02-2023,S003,P0003,Toys,East,93,63,129,65.95,27.0,1.53,Rainy,0,27.19,Winter
06-03-2022,S005,P0004,Clothing,North,378,303,115,332.51,33.25,8.39,Sunny,0,30.84,Spring
20-12-2023,S002,P0008,Electronics,South,425,84,117,86.24,296.83,69.15,Sunny,1,270.59,Winter
08-01-2023,S005,P0001,Groceries,North,232,118,52,120.79,33.82,10.04,Cloudy,0,36.77,Winter
15-11-2023,S001,P0017,Toys,North,183,84,14,75.15,20.29,1.05,Snowy,0,18.86,Autumn
15-02-2022,S004,P0009,Groceries,West,483,134,16,112.21,14.55,3.8,Cloudy,0,13.34,Winter
20-08-2023,S005,P0008,Electronics,North,64,31,38,31.83,298.62,22.52,Sunny,0,326.68,Summer
23-07-2022,S001,P0018,Groceries,North,328,95,119,87.91,8.44,0.17,Sunny,0,8.53,Summer
26-11-2022,S003,P0010,Clothing,East,342,230,127,202.83,45.76,7.75,Snowy,0,48.48,Autumn
24-04-2022,S004,P0003,Toys,West,461,420,109,354.12,27.9,6.33,Rainy,0,27.73,Spring
11-07-2022,S005,P0002,Toys,North,103,89,99,105.02,63.18,8.69,Sunny,0,63.07,Summer
31-10-2023,S002,P0008,Electronics,South,323,44,110,52.66,281.86,57.98,Cloudy,0,294.19,Autumn
02-01-2023,S004,P0006,Furniture,West,103,67,143,79.58,177.6,35.07,Rainy,0,176.98,Winter
25-10-2023,S005,P0012,Clothing,North,307,89,141,80.4,86.68,24.85,Cloudy,0,80.38,Autumn
03-08-2022,S005,P0013,Toys,North,488,378,96,406.77,24.27,5.2,Rainy,1,25.69,Summer
21-02-2023,S003,P0015,Clothing,East,125,83,74,88.81,54.42,15.27,Sunny,0,54.14,Winter
27-12-2022,S002,P0007,Groceries,South,271,75,31,70.31,3.98,0.84,Cloudy,0,3.69,Winter
16-07-2022,S001,P0009,Groceries,North,273,151,112,150.27,15.12,1.39,Cloudy,0,14.14,Summer
06-09-2022,S002,P0005,Electronics,South,104,33,68,38.19,70.94,17.95,Cloudy,1,71.96,Autumn
16-04-2023,S005,P0010,Clothing,North,493,472,1,434.48,47.57,6.79,Rainy,0,51.94,Spring
30-08-2022,S005,P0006,Furniture,North,424,401,68,421.43,182.35,24.2,Cloudy,1,169.5,Summer
02-10-2022,S002,P0005,Electronics,South,99,36,101,40.76,74.7,2.38,Cloudy,0,69.55,Autumn
03-11-2022,S001,P0014,Electronics,North,333,318,107,290.38,198.55,15.59,Rainy,0,203.24,Autumn
04-06-2022,S003,P0019,Electronics,East,344,42,42,44.63,477.52,39.03,Cloudy,0,430.05,Summer
16-12-2023,S004,P0020,Clothing,West,385,55,62,57.77,75.42,13.17,Cloudy,0,78.85,Winter
05-10-2022,S005,P0014,Electronics,North,276,84,1,84.63,209.11,53.26,Rainy,0,220.56,Autumn
04-06-2023,S002,P0019,Electronics,South,204,156,108,136.91,494.85,130.64,Snowy,0,501.97,Summer
24-11-2023,S005,P0002,Toys,North,94,74,10,85.28,64.56,7.48,Snowy,0,65.32,Autumn
14-09-2022,S004,P0004,Clothing,West,407,140,59,141.91,33.74,9.38,Rainy,0,34.17,Autumn
12-09-2023,S004,P0017,Toys,West,61,31,122,28.17,20.11,1.46,Sunny,0,21.56,Autumn
17-10-2022,S005,P0005,Electronics,North,389,344,137,308.87,77.1,22.68,Rainy,1,78.28,Autumn
19-11-2023,S004,P0018,Groceries,West,180,40,89,35.89,8.4,1.19,Sunny,0,8.93,Autumn
05-06-2023,S003,P0009,Groceries,East,137,75,97,60.26,14.72,0.55,Sunny,0,13.26,Summer
05-08-2023,S004,P0011,Furniture,West,331,270,42,314.72,123.19,0.95,Snowy,0,130.77,Summer
19-10-2022,S004,P0010,Clothing,West,393,299,150,242.47,43.56,1.61,Sunny,0,40.38,Autumn
08-05-2022,S004,P0009,Groceries,West,219,130,130,151.98,15.38,1.6,Snowy,1,16.72,Spring
05-06-2022,S001,P0009,Groceries,North,135,34,88,31.31,15.4,2.54,Rainy,1,16.64,Summer
22-05-2023,S003,P0009,Groceries,East,405,14,79,15.16,15.38,0.87,Cloudy,0,14.37,Spring
11-12-2023,S004,P0020,Clothing,West,359,302,148,343.19,73.19,19.56,Rainy,0,77.8,Winter
08-08-2023,S004,P0019,Electronics,West,494,161,89,134.66,501.87,4.06,Cloudy,0,505.7,Summer
30-03-2023,S001,P0007,Groceries,North,305,9,16,9.68,3.81,0.55,Rainy,0,4.03,Spring
14-09-2022,S001,P0010,Clothing,North,217,102,73,82.01,46.03,10.88,Cloudy,0,49.35,Autumn
20-07-2023,S001,P0006,Furniture,North,225,40,56,45.87,167.42,22.13,Cloudy,0,161.27,Summer
14-09-2022,S004,P0017,Toys,West,196,34,17,30.21,20.36,5.3,Sunny,0,20.35,Autumn
05-06-2023,S003,P0008,Electronics,East,432,38,26,37.6,283.39,62.01,Rainy,0,289.63,Summer
04-09-2023,S001,P0006,Furniture,North,236,228,149,262.22,182.27,4.62,Rainy,0,200.49,Autumn
17-08-2022,S005,P0015,Clothing,North,475,222,94,177.86,57.41,12.7,Rainy,0,57.56,Summer
25-01-2023,S001,P0003,Toys,North,183,147,69,121.23,26.79,2.89,Snowy,1,29.43,Winter
01-05-2023,S001,P0010,Clothing,North,140,66,148,66.75,44.14,11.13,Rainy,0,42.28,Spring
19-10-2022,S003,P0015,Clothing,East,204,136,124,141.5,56.91,8.72,Snowy,0,62.53,Autumn
04-07-2023,S001,P0011,Furniture,North,53,6,92,5.93,122.85,33.3,Cloudy,1,114.15,Summer
10-06-2023,S005,P0012,Clothing,North,203,93,31,91.3,92.52,19.05,Sunny,1,92.81,Summer
28-02-2022,S002,P0011,Furniture,South,138,71,62,68.61,116.51,21.21,Sunny,0,126.23,Winter
12-03-2022,S005,P0001,Groceries,North,256,213,140,187.87,32.73,8.66,Rainy,0,31.16,Spring
03-06-2023,S004,P0019,Electronics,West,454,140,14,157.0,521.29,135.95,Snowy,1,525.77,Summer
19-10-2022,S001,P0009,Groceries,North,302,209,89,198.43,14.27,1.99,Cloudy,0,13.04,Autumn
13-04-2023,S003,P0006,Furniture,East,196,125,42,135.94,168.65,25.96,Cloudy,0,163.2,Spring
21-07-2022,S004,P0014,Electronics,West,176,118,126,107.63,195.85,19.87,Sunny,0,186.73,Summer
11-07-2023,S003,P0013,Toys,East,202,117,125,134.17,26.04,6.16,Snowy,0,25.79,Summer
24-06-2022,S004,P0019,Electronics,West,372,89,82,105.34,484.11,33.18,Rainy,1,518.21,Summer
08-01-2022,S001,P0015,Clothing,North,216,22,15,18.39,55.61,6.21,Snowy,1,53.49,Winter
16-03-2023,S003,P0002,Toys,East,367,340,63,284.08,63.46,10.22,Rainy,1,65.06,Spring
07-02-2023,S003,P0006,Furniture,East,215,156,24,177.11,173.67,2.98,Snowy,0,174.94,Winter
14-06-2023,S001,P0019,Electronics,North,498,158,121,156.54,514.69,4.66,Rainy,0,525.98,Summer
09-08-2023,S002,P0001,Groceries,South,341,278,144,267.7,33.68,6.34,Snowy,0,34.47,Summer
05-01-2022,S004,P0009,Groceries,West,68,64,91,57.56,14.9,1.0,Sunny,0,16.33,Winter
19-07-2022,S001,P0005,Electronics,North,374,182,67,208.26,72.94,7.11,Snowy,0,74.57,Summer
27-01-2022,S002,P0009,Groceries,South,79,74,88,84.72,15.28,3.75,Rainy,0,16.04,Winter
16-07-2022,S002,P0016,Furniture,South,465,89,135,101.76,248.38,50.62,Cloudy,0,235.44,Summer
31-07-2022,S005,P0020,Clothing,North,299,259,79,284.35,72.85,20.25,Sunny,0,80.07,Summer
17-06-2022,S002,P0005,Electronics,South,287,212,127,221.08,75.85,16.83,Sunny,0,69.26,Summer
21-12-2022,S005,P0011,Furniture,North,197,167,69,195.95,125.82,10.06,Sunny,1,128.32,Winter
02-05-2023,S004,P0011,Furniture,West,227,181,9,198.07,118.08,10.49,Snowy,0,109.82,Spring
14-04-2023,S001,P0009,Groceries,North,436,393,42,423.39,15.17,4.44,Sunny,0,15.03,Spring
16-01-2022,S001,P0009,Groceries,North,359,332,150,324.38,15.5,0.52,Sunny,0,15.14,Winter
01-12-2022,S003,P0007,Groceries,East,231,193,143,217.15,4.02,0.06,Snowy,0,3.8,Winter
21-02-2022,S005,P0016,Furniture,North,124,11,86,9.61,242.19,41.21,Rainy,0,228.12,Winter
03-05-2022,S005,P0004,Clothing,North,77,70,13,68.08,33.31,8.42,Sunny,0,30.74,Spring
20-12-2022,S004,P0020,Clothing,West,284,158,111,168.54,74.23,16.49,Cloudy,0,70.63,Winter
09-02-2022,S005,P0007,Groceries,North,110,107,31,91.16,4.17,0.19,Sunny,0,3.8,Winter
25-06-2022,S001,P0020,Clothing,North,176,114,136,92.12,75.27,16.95,Snowy,0,75.41,Summer
07-07-2023,S003,P0009,Groceries,East,265,265,113,284.57,14.79,3.08,Rainy,0,14.38,Summer
24-06-2023,S004,P0015,Clothing,West,493,357,3,351.27,52.4,5.7,Cloudy,0,56.42,Summer
21-11-2023,S004,P0013,Toys,West,72,49,66,49.62,25.64,7.36,Snowy,0,27.49,Autumn
07-01-2023,S004,P0010,Clothing,West,448,364,15,392.88,44.49,0.9,Rainy,0,46.95,Winter
01-06-2022,S005,P0004,Clothing,North,498,383,6,455.12,34.0,7.76,Rainy,1,32.59,Summer
03-09-2023,S004,P0012,Clothing,West,112,50,13,44.07,90.09,6.85,Cloudy,0,96.91,Autumn
15-04-2022,S001,P0019,Electronics,North,148,85,27,80.28,506.75,90.79,Snowy,1,488.67,Spring
21-07-2023,S005,P0006,Furniture,North,391,231,145,264.67,171.81,41.15,Cloudy,0,172.56,Summer
14-05-2022,S003,P0013,Toys,East,395,242,118,205.57,25.74,2.0,Cloudy,0,23.83,Spring
22-05-2023,S002,P0019,Electronics,South,120,116,105,114.13,498.61,103.16,Snowy,0,507.59,Spring
16-07-2022,S002,P0016,Furniture,South,279,253,30,212.75,240.84,5.87,Snowy,0,254.61,Summer
30-07-2023,S001,P0008,Electronics,North,404,399,7,352.1,283.78,0.13,Snowy,0,256.97,Summer
22-02-2022,S005,P0011,Furniture,North,205,190,129,187.85,114.18,29.95,Rainy,0,115.54,Winter
16-01-2022,S002,P0001,Groceries,South,172,33,55,30.54,34.94,10.25,Rainy,1,33.02,Winter
05-11-2022,S004,P0002,Toys,West,152,6,120,5.42,63.36,8.21,Snowy,0,57.32,Autumn
19-02-2023,S005,P0012,Clothing,North,235,12,62,10.88,87.75,7.3,Cloudy,0,86.4,Winter
14-12-2023,S001,P0019,Electronics,North,78,15,122,12.34,508.0,107.82,Snowy,0,498.79,Winter
27-03-2023,S002,P0010,Clothing,South,415,79,87,68.65,45.36,6.83,Rainy,0,46.46,Spring
22-11-2022,S005,P0017,Toys,North,351,214,31,203.09,20.39,1.1,Sunny,0,19.84,Autumn
15-01-2022,S005,P0004,Clothing,North,442,313,58,331.18,32.61,4.8,Sunny,1,31.13,Winter
05-05-2022,S003,P0010,Clothing,East,306,251,78,234.74,47.42,2.04,Sunny,0,43.46,Spring
25-02-2023,S004,P0018,Groceries,West,359,71,116,58.95,8.11,1.84,Sunny,0,7.89,Winter
07-02-2022,S001,P0011,Furniture,North,451,39,145,44.7,117.88,21.33,Rainy,0,118.25,Winter
25-08-2022,S005,P0012,Clothing,North,280,190,133,208.08,84.13,14.86,Snowy,0,85.18,Summer
21-04-2023,S003,P0006,Furniture,East,260,32,99,35.12,178.23,36.34,Snowy,1,177.62,Spring
28-10-2022,S004,P0020,Clothing,West,418,277,115,322.62,71.03,7.55,Sunny,0,77.75,Autumn
10-12-2023,S004,P0004,Clothing,West,332,139,44,153.76,33.07,8.13,Sunny,0,34.73,Winter
21-12-2023,S004,P0012,Clothing,West,142,35,106,32.29,85.56,9.92,Rainy,0,89.68,Winter
08-12-2023,S005,P0004,Clothing,North,153,43,144,47.87,31.93,0.26,Sunny,0,30.8,Winter
31-05-2022,S003,P0009,Groceries,East,341,60,39,50.43,15.59,2.37,Sunny,0,15.0,Spring
18-03-2023,S003,P0006,Furniture,East,189,169,6,162.14,180.55,47.22,Sunny,0,166.83,Spring
23-03-2023,S003,P0014,Electronics,East,440,237,44,234.32,204.23,40.97,Snowy,1,212.17,Spring
04-11-2022,S001,P0002,Toys,North,467,400,109,437.02,61.13,1.8,Sunny,1,57.95,Autumn
27-07-2022,S005,P0007,Groceries,North,313,56,36,60.73,3.91,0.17,Rainy,1,3.83,Summer
30-03-2022,S001,P0014,Electronics,North,198,23,82,18.75,195.16,27.15,Sunny,0,194.02,Spring
20-04-2023,S004,P0006,Furniture,West,393,105,101,114.22,179.64,17.37,Cloudy,0,179.57,Spring
20-04-2022,S003,P0001,Groceries,East,411,271,92,286.53,32.06,9.39,Rainy,1,32.36,Spring
15-03-2022,S004,P0005,Electronics,West,421,122,2,108.12,72.41,13.27,Snowy,0,68.18,Spring
15-05-2022,S001,P0012,Clothing,North,391,204,15,197.87,85.34,12.89,Rainy,1,86.2,Spring
17-11-2023,S003,P0016,Furniture,East,463,176,109,160.23,254.75,75.55,Sunny,0,240.83,Autumn
28-08-2023,S004,P0016,Furniture,West,95,6,60,5.15,247.65,3.55,Cloudy,0,251.71,Summer
10-07-2023,S003,P0002,Toys,East,204,150,91,158.6,60.48,11.67,Sunny,0,55.54,Summer
21-06-2023,S001,P0002,Toys,North,72,49,109,54.66,61.63,15.09,Rainy,0,61.71,Summer
20-11-2022,S002,P0020,Clothing,South,326,179,131,207.57,74.68,12.5,Snowy,0,75.86,Autumn
11-12-2023,S003,P0007,Groceries,East,442,61,130,67.76,4.02,0.31,Cloudy,0,4.26,Winter
21-02-2023,S004,P0008,Electronics,West,120,87,36,99.46,277.41,41.84,Sunny,0,280.88,Winter
31-01-2023,S001,P0015,Clothing,North,264,135,10,128.16,54.19,13.09,Snowy,0,54.07,Winter
04-01-2023,S001,P0013,Toys,North,467,124,117,145.89,24.91,2.71,Snowy,0,25.42,Winter
12-04-2022,S001,P0016,Furniture,North,477,462,104,473.2,254.57,21.43,Snowy,0,256.02,Spring
